fgood,cbs1,cbinq,cbline,cbterm,cblineut,cbtob,cbdpd,cbnew,pmt,dpd,home,online,period
0,625,0,1,1,56.09610261,5,No,Yes,M,NO,No,Yes,28-02-2017
0,701,0,0,1,58.20642217,6,No,No,M,NO,Yes,Yes,30-04-2017
0,627,0,1,0,32.27060787,6,No,No,P,NO,Yes,No,31-08-2017
0,661,1,2,0,38.77525339,3,No,No,M,NO,No,Yes,30-06-2017
0,569,0,2,0,61.32307248,4,No,No,M,NO,No,Yes,30-06-2017
0,713,1,1,1,45.58236079,6,No,No,P,NO,No,Yes,31-07-2017
0,607,1,1,0,37.94643386,3,No,Yes,M,NO,No,Yes,31-08-2017
0,660,0,1,0,44.09538406,5,No,No,A,NO,Yes,No,30-09-2017
0,666,0,1,0,47.27806986,6,No,No,A,NO,No,Yes,30-09-2017
0,713,0,0,0,44.95943159,6,No,No,M,NO,No,Yes,31-07-2017
0,695,1,1,0,38.23829336,5,No,No,M,NO,No,Yes,31-07-2017
0,580,1,2,0,50.04394055,4,No,No,M,NO,No,Yes,30-04-2017
0,598,0,2,0,45.98837871,7,No,Yes,M,NO,No,No,30-09-2017
0,691,2,3,1,56.50536105,6,No,No,M,Low,No,Yes,31-12-2016
0,691,2,3,2,74.69110834,6,No,Yes,A,NO,No,Yes,28-02-2017
0,669,0,0,1,20.07182892,5,No,No,M,NO,Yes,No,31-08-2017
0,678,1,0,0,60.12274935,6,No,No,P,NO,No,Yes,31-03-2017
0,545,1,3,1,47.13408772,4,No,Yes,M,Low,No,Yes,31-12-2016
0,564,2,3,1,50.22355606,4,No,Yes,M,Low,No,Yes,31-12-2016
0,646,1,0,1,44.86652134,6,No,No,A,NO,No,Yes,30-04-2017
0,649,0,1,1,37.50967285,7,No,No,A,Low,No,Yes,31-03-2017
0,NA,2,2,1,55.38835808,8,No,No,M,High,No,Yes,31-12-2016
0,625,1,2,1,57.09928686,4,No,No,M,NO,Yes,No,28-02-2017
0,704,0,1,1,50.56797749,7,No,No,M,NO,No,Yes,28-02-2017
0,580,0,2,1,57.93965243,5,No,No,P,Low,Yes,No,30-09-2017
0,554,1,3,1,39.43291477,3,No,Yes,M,High,No,Yes,31-01-2017
0,NA,2,3,1,64.65267647,4,No,No,M,High,No,Yes,31-03-2017
0,697,1,3,1,51.8524983,6,Yes,No,M,Low,No,Yes,28-02-2017
0,678,0,1,0,34.34124279,6,No,No,M,NO,No,Yes,31-05-2017
0,649,0,1,1,28.13689581,7,No,No,P,NO,Yes,Yes,28-02-2017
0,NA,1,1,0,32.3881904,5,No,No,M,NO,Yes,Yes,30-04-2017
0,686,0,1,0,31.94291775,6,No,No,A,NO,No,Yes,30-06-2017
0,753,0,0,0,30.12317778,7,No,No,A,NO,Yes,No,28-02-2017
0,692,0,1,1,52.13888038,5,No,No,A,NO,No,No,30-04-2017
0,771,0,0,0,44.18961118,8,No,No,P,NO,No,No,31-07-2017
0,759,0,0,0,41.13545093,6,No,No,M,NO,Yes,No,31-01-2017
0,701,2,2,2,56.95024852,6,No,No,M,High,No,Yes,31-07-2017
0,600,0,3,1,46.01233904,5,Yes,Yes,M,NO,No,Yes,30-09-2017
0,644,0,1,1,39.39100804,5,No,No,A,NO,No,No,28-02-2017
0,666,0,2,0,37.06787799,7,No,No,M,NO,No,Yes,30-09-2017
0,720,2,1,1,63.54777626,5,No,No,P,NO,No,Yes,31-03-2017
0,778,1,3,0,40.41984061,7,No,No,P,NO,No,Yes,31-03-2017
0,601,2,3,2,67.64487367,5,No,No,M,High,No,Yes,31-08-2017
0,606,2,2,1,68.87651123,6,Yes,Yes,M,High,No,No,31-01-2017
0,NA,1,2,0,54.04853179,6,No,No,M,NO,No,No,31-12-2016
0,602,1,2,0,80.97553666,4,No,No,M,Low,No,Yes,30-09-2017
0,692,2,3,1,54.59242441,6,No,No,P,NO,No,No,28-02-2017
0,595,1,1,0,46.17554749,6,No,Yes,A,Low,No,Yes,30-09-2017
0,746,1,1,0,45.43286744,6,No,No,A,NO,Yes,Yes,31-05-2017
0,NA,2,3,2,65.22707553,5,No,No,M,Low,No,No,28-02-2017
0,704,1,3,1,60.64830672,4,No,No,M,NO,No,Yes,31-05-2017
0,624,1,2,1,44.0196635,4,No,No,A,NO,No,No,31-03-2017
0,590,0,0,0,11.21182212,4,No,No,M,NO,Yes,Yes,28-02-2017
0,637,1,2,1,74.23795527,3,Yes,No,A,High,Yes,Yes,28-02-2017
0,691,1,0,0,45.16985232,8,No,No,M,NO,No,Yes,28-02-2017
0,568,1,3,0,49.0110149,5,No,No,M,NO,No,Yes,30-06-2017
0,691,1,3,1,25.16303571,8,No,No,P,NO,Yes,No,31-07-2017
0,622,0,0,1,35.9269383,5,No,No,A,NO,No,Yes,31-05-2017
0,675,1,0,0,52.58645458,5,No,No,M,NO,No,Yes,31-07-2017
0,NA,1,3,1,40.91099906,5,No,No,P,NO,Yes,No,31-08-2017
0,617,0,1,0,29.54718726,6,No,No,A,Low,No,No,31-05-2017
0,608,1,2,0,50.53774482,7,Yes,Yes,M,High,No,No,30-04-2017
0,672,1,3,1,55.92776854,5,Yes,Yes,M,NO,No,Yes,30-09-2017
0,673,0,1,0,40.96255805,6,No,No,M,NO,No,Yes,31-05-2017
0,601,0,1,1,41.76919869,6,No,No,A,High,Yes,Yes,31-08-2017
0,645,0,0,0,30.52898669,7,No,No,P,NO,Yes,No,31-05-2017
0,636,0,0,0,35.28614215,4,No,No,M,NO,No,No,31-12-2016
0,686,1,0,1,36.07604,6,No,No,P,NO,No,No,31-01-2017
0,685,0,1,0,55.16125874,6,No,No,A,NO,Yes,No,30-04-2017
0,611,0,0,0,31.26761036,6,No,No,M,NO,No,Yes,28-02-2017
0,633,1,0,0,49.3991896,5,No,No,M,NO,No,No,31-08-2017
0,715,0,0,1,61.81727839,5,No,No,P,NO,No,No,30-09-2017
0,624,2,3,2,41.77089717,6,No,No,M,Low,No,Yes,31-05-2017
0,715,1,2,2,50.56590837,7,No,No,A,NO,No,Yes,31-01-2017
0,682,0,0,0,25.8954655,8,No,No,M,NO,No,Yes,31-08-2017
0,610,1,2,0,54.17263831,7,Yes,Yes,M,High,No,Yes,31-03-2017
0,705,1,1,1,44.49093676,6,No,No,A,NO,No,No,31-08-2017
0,NA,0,1,1,60.37424212,5,No,No,M,High,No,Yes,31-01-2017
0,676,1,2,1,56.6206958,7,No,No,M,NO,No,No,30-04-2017
0,581,0,2,0,58.29894545,5,No,No,P,Low,Yes,Yes,31-01-2017
0,565,1,2,1,26.73928593,5,No,No,A,NO,No,Yes,31-01-2017
0,622,1,2,0,39.65281735,6,No,Yes,A,Low,Yes,Yes,31-08-2017
0,624,2,3,1,54.62377576,5,Yes,Yes,M,High,No,Yes,30-06-2017
0,610,0,3,1,54.97034405,6,Yes,No,P,NO,No,Yes,28-02-2017
0,659,1,2,1,53.89030319,5,No,No,A,Low,No,Yes,30-04-2017
0,NA,1,1,1,42.42698511,5,No,No,P,Low,No,No,31-12-2016
0,665,1,3,1,54.64479741,5,No,No,A,NO,No,No,28-02-2017
0,717,0,0,0,50.65829837,4,No,No,M,NO,No,Yes,28-02-2017
0,613,0,2,0,50.2719612,6,No,Yes,M,NO,No,Yes,31-07-2017
0,701,1,2,0,38.85643434,7,No,No,P,NO,No,No,30-09-2017
0,681,1,3,1,41.2036781,6,Yes,No,M,NO,No,No,31-03-2017
0,614,0,0,0,38.46721703,5,No,No,M,NO,No,Yes,31-08-2017
0,650,0,0,0,46.41309512,5,No,No,A,NO,No,No,31-01-2017
0,662,0,2,0,22.62847582,6,No,No,A,NO,Yes,Yes,31-05-2017
0,710,2,3,1,48.42100005,5,No,No,M,Low,No,Yes,31-07-2017
0,677,0,2,0,56.44398403,6,No,No,M,NO,No,No,31-03-2017
0,596,1,1,1,57.74019477,6,Yes,No,A,High,Yes,No,30-09-2017
0,652,1,2,0,48.90984942,5,No,No,M,NO,Yes,Yes,30-04-2017
0,689,1,3,2,70.99886433,4,No,No,A,NO,No,No,28-02-2017
0,606,0,0,1,47.576519,5,No,No,A,Low,No,No,31-03-2017
0,578,1,0,0,52.22384302,6,No,No,P,High,No,Yes,30-06-2017
0,662,2,1,2,60.94179005,4,Yes,Yes,M,High,No,Yes,30-04-2017
0,631,0,0,1,44.45703265,6,No,No,P,NO,Yes,Yes,31-08-2017
0,618,1,1,0,50.53730338,6,No,No,P,Low,No,No,31-07-2017
0,504,2,3,1,60.68426214,3,Yes,Yes,M,High,No,Yes,30-06-2017
0,734,1,1,1,49.93717596,7,No,No,M,Low,No,No,31-07-2017
0,NA,0,0,0,26.65587693,7,No,No,M,NO,Yes,Yes,28-02-2017
0,NA,0,0,0,40.5222563,6,No,No,M,NO,No,Yes,30-04-2017
0,NA,0,0,0,36.71768943,7,No,No,P,NO,Yes,No,31-05-2017
0,602,0,2,1,54.36581331,6,No,No,A,High,No,Yes,31-08-2017
0,670,0,3,0,34.24755256,6,No,No,A,NO,Yes,Yes,31-08-2017
0,670,0,1,1,55.97633683,6,No,No,M,NO,No,Yes,31-01-2017
0,589,1,2,1,43.14371126,5,No,No,A,NO,No,Yes,31-07-2017
0,750,0,1,0,69.07944592,5,Yes,Yes,M,NO,No,Yes,31-05-2017
0,725,0,1,0,36.99292446,7,No,No,A,NO,Yes,Yes,28-02-2017
0,650,2,3,1,29.02031611,5,No,No,A,NO,No,Yes,31-08-2017
0,724,0,2,1,59.23946961,4,No,No,A,NO,Yes,Yes,30-09-2017
0,735,0,0,0,26.03093544,6,No,No,M,NO,Yes,No,31-03-2017
0,720,0,1,1,56.78196869,6,No,No,A,NO,No,Yes,31-03-2017
0,573,0,1,1,46.09213023,5,No,Yes,A,NO,Yes,No,31-07-2017
0,649,0,2,0,42.97435853,7,No,No,A,NO,No,No,30-04-2017
0,682,1,3,0,39.63870931,7,No,No,P,NO,No,Yes,31-08-2017
0,622,0,2,0,15.39902727,8,No,Yes,P,NO,No,No,31-03-2017
0,646,0,0,0,48.24553674,6,No,No,A,NO,No,Yes,28-02-2017
0,625,1,2,1,48.40713128,6,No,No,A,NO,No,Yes,30-09-2017
0,654,1,1,0,35.32020696,7,No,No,P,NO,Yes,Yes,31-03-2017
0,677,1,2,1,42.06474521,6,No,Yes,P,Low,No,Yes,31-01-2017
0,671,0,2,0,49.51380744,6,No,No,M,NO,No,No,31-07-2017
0,NA,0,0,0,50.03782781,6,No,No,A,High,No,Yes,31-01-2017
0,616,2,3,1,24.26633752,7,No,No,A,Low,No,No,28-02-2017
0,NA,1,3,2,53.47099202,4,No,No,M,Low,No,Yes,31-07-2017
0,625,1,1,1,47.14471594,5,No,No,M,NO,No,No,31-05-2017
0,688,1,2,2,54.34441048,4,No,Yes,A,NO,No,No,30-04-2017
0,570,1,3,1,53.8797756,3,No,No,M,Low,No,No,31-07-2017
0,640,0,2,2,37.74693426,6,No,No,M,High,No,Yes,31-08-2017
0,590,1,2,1,64.09113832,5,No,No,A,NO,No,Yes,31-03-2017
0,582,1,3,2,48.12803275,4,Yes,Yes,M,High,No,Yes,30-04-2017
0,NA,1,1,1,62.7824548,7,Yes,No,A,High,No,Yes,31-01-2017
0,578,0,2,2,55.41686817,6,Yes,No,M,High,No,Yes,31-12-2016
0,646,1,2,2,23.48495923,6,No,No,M,NO,Yes,No,31-05-2017
0,706,0,0,0,14.36699067,7,No,No,A,NO,Yes,Yes,31-03-2017
0,643,0,2,0,36.38932896,6,No,No,M,NO,Yes,No,31-12-2016
0,682,1,0,1,53.66725688,6,No,No,M,Low,No,No,30-06-2017
0,646,0,2,1,50.83631665,6,Yes,Yes,P,Low,Yes,No,31-07-2017
0,712,0,2,0,55.72668041,7,No,No,M,NO,Yes,Yes,28-02-2017
0,595,1,3,1,50.90305814,3,No,No,P,NO,No,Yes,31-03-2017
0,699,1,2,1,31.36460997,7,No,No,A,NO,No,Yes,30-09-2017
0,574,0,1,0,56.1900812,5,No,No,M,High,No,No,30-09-2017
0,633,0,0,0,13.8207287,7,No,No,A,NO,No,No,31-12-2016
0,499,0,0,0,18.24966157,4,No,No,M,NO,No,No,31-05-2017
0,557,0,2,1,51.9087238,4,No,No,M,High,No,Yes,30-06-2017
0,696,1,3,1,58.15436463,6,Yes,No,M,Low,No,No,28-02-2017
0,NA,1,0,0,46.60970005,5,No,No,M,Low,No,No,28-02-2017
0,NA,0,2,1,60.40104553,4,No,No,P,NO,Yes,No,31-08-2017
0,665,1,0,0,39.99664002,5,No,No,A,NO,Yes,Yes,31-01-2017
0,722,1,1,1,28.11294441,7,No,No,P,NO,Yes,Yes,30-06-2017
0,632,1,3,1,64.09644327,5,No,No,M,NO,No,No,31-07-2017
0,NA,1,0,1,31.06922485,7,No,No,M,NO,No,Yes,30-06-2017
0,666,1,2,0,41.20676203,7,No,No,M,NO,No,Yes,31-08-2017
0,624,0,1,0,37.25599643,6,Yes,Yes,A,NO,Yes,Yes,30-09-2017
0,633,1,2,0,42.39476567,4,No,No,M,NO,No,Yes,31-08-2017
0,566,0,3,0,63.44707442,4,No,No,P,Low,No,Yes,31-07-2017
0,NA,2,3,1,55.08144316,5,No,No,M,Low,No,Yes,31-05-2017
0,661,1,1,0,53.7645057,4,No,Yes,M,NO,No,Yes,31-01-2017
0,722,0,1,0,48.4257175,6,No,No,P,NO,Yes,No,31-01-2017
0,666,1,3,1,42.62862684,5,No,No,A,NO,No,No,31-01-2017
0,NA,0,0,1,33.57569965,5,No,No,M,NO,Yes,Yes,31-08-2017
0,512,2,3,2,60.46153145,5,Yes,No,M,High,No,Yes,28-02-2017
0,577,0,0,1,30.99161237,5,No,No,M,NO,No,Yes,31-01-2017
0,NA,1,3,2,55.31210034,6,Yes,Yes,M,NO,No,Yes,30-06-2017
0,627,0,2,1,44.40401129,6,No,No,M,NO,No,No,31-07-2017
0,596,1,3,0,38.97386224,6,No,No,A,High,No,Yes,28-02-2017
0,683,0,1,0,33.68862994,6,No,No,A,NO,No,No,30-06-2017
0,605,1,1,0,36.07917342,5,No,No,M,NO,No,No,30-09-2017
0,674,1,3,1,53.78506659,6,No,No,A,NO,No,Yes,28-02-2017
0,696,1,2,1,64.99523071,5,No,No,A,NO,No,Yes,28-02-2017
0,614,1,3,0,70.53706788,4,No,No,M,Low,No,Yes,31-12-2016
0,620,0,0,1,60.10064514,6,No,No,P,Low,Yes,Yes,31-05-2017
0,730,0,0,0,39.31924925,8,No,No,A,NO,Yes,Yes,31-01-2017
0,695,0,2,0,45.52989995,6,No,No,M,NO,No,Yes,31-03-2017
0,600,1,2,2,46.61974584,7,Yes,No,M,High,No,Yes,31-05-2017
0,661,1,3,1,40.0817567,6,No,No,P,NO,Yes,No,31-12-2016
0,651,1,3,1,32.72302899,7,No,No,P,NO,Yes,Yes,31-08-2017
0,615,0,1,0,41.35669829,5,No,No,M,NO,No,Yes,30-06-2017
0,597,0,0,0,39.85018741,5,No,No,M,NO,Yes,No,31-08-2017
0,674,0,0,1,35.92740057,5,No,No,A,NO,No,No,31-07-2017
0,576,1,3,1,69.2666545,5,No,Yes,P,High,No,Yes,30-09-2017
0,NA,1,3,1,64.22239216,5,No,No,A,Low,No,Yes,31-07-2017
0,789,2,3,1,66.96219177,7,No,No,A,NO,No,Yes,30-06-2017
0,679,2,3,2,70.42453579,5,Yes,Yes,M,High,No,No,30-09-2017
0,NA,0,0,0,38.77610731,7,No,No,A,NO,Yes,Yes,30-04-2017
0,620,1,2,1,37.44834134,5,No,No,A,NO,Yes,No,30-04-2017
0,697,0,1,1,34.54889976,5,No,No,A,NO,Yes,Yes,31-08-2017
0,654,0,2,0,37.33466926,5,No,No,M,NO,No,Yes,28-02-2017
0,585,0,0,0,36.70409372,5,No,No,P,NO,No,No,31-07-2017
0,644,0,1,2,55.97654136,4,No,No,A,Low,Yes,Yes,30-09-2017
0,658,1,0,0,46.4045359,5,No,No,M,NO,No,No,30-06-2017
0,608,2,3,1,57.11606549,6,No,No,A,High,No,No,28-02-2017
0,658,1,2,0,41.27283497,6,No,No,M,NO,No,Yes,31-12-2016
0,656,0,1,1,36.85543001,7,No,No,A,Low,Yes,No,31-01-2017
0,630,0,1,0,37.52632846,5,No,No,M,NO,Yes,No,31-08-2017
0,NA,1,0,1,42.90625744,7,No,No,M,Low,No,No,30-09-2017
0,NA,0,1,0,40.22518288,8,No,No,A,NO,No,No,31-01-2017
0,586,1,2,2,43.39295153,6,No,No,A,NO,No,Yes,31-07-2017
0,655,1,1,0,47.17665078,6,No,No,M,NO,Yes,Yes,31-05-2017
0,608,1,2,1,57.0991888,5,No,No,M,NO,No,Yes,30-06-2017
0,613,0,3,0,42.22178594,5,No,No,P,NO,Yes,Yes,30-04-2017
0,603,0,1,0,46.73836109,6,No,No,A,Low,No,Yes,31-03-2017
0,597,1,3,1,43.05991792,5,No,No,M,Low,No,Yes,30-06-2017
0,630,0,1,0,61.64735447,7,No,No,M,Low,No,Yes,28-02-2017
0,676,0,0,0,53.62166796,5,No,No,A,Low,No,No,31-03-2017
0,610,0,0,1,46.29813721,7,No,No,M,NO,No,No,28-02-2017
0,569,1,1,0,42.8564364,4,No,Yes,M,NO,No,Yes,31-03-2017
0,662,1,0,0,62.78775917,6,No,No,P,NO,Yes,No,30-06-2017
0,631,1,3,0,62.20512218,6,No,No,A,NO,No,No,31-08-2017
0,593,0,1,0,38.66557382,5,No,No,M,NO,No,No,31-03-2017
0,646,0,0,0,60.20909908,7,No,No,A,Low,No,Yes,31-03-2017
0,656,0,0,0,25.29140086,7,No,No,A,NO,Yes,No,28-02-2017
0,627,1,0,0,66.15797316,5,No,No,M,Low,No,Yes,31-01-2017
0,607,0,0,1,49.23804709,7,No,No,A,NO,No,No,31-01-2017
0,660,1,0,1,40.53334004,6,Yes,Yes,M,High,No,Yes,31-08-2017
0,620,0,1,0,30.60267226,5,No,Yes,M,NO,No,Yes,28-02-2017
0,NA,2,3,1,63.91824665,5,Yes,No,A,High,No,No,28-02-2017
0,649,1,3,1,39.91638173,6,No,No,A,NO,Yes,Yes,30-04-2017
0,577,2,3,2,44.4352499,5,No,No,A,High,No,Yes,31-07-2017
0,NA,0,3,1,43.09154085,6,No,No,M,NO,No,Yes,31-08-2017
0,693,1,0,1,44.35873109,6,No,No,M,NO,Yes,No,28-02-2017
0,689,0,1,0,50.09695276,6,No,No,P,NO,Yes,No,31-01-2017
0,703,2,3,1,38.04761551,8,No,No,A,NO,No,No,31-01-2017
0,636,1,2,1,51.9259505,7,No,No,A,Low,No,No,31-12-2016
0,605,2,3,2,51.67399312,3,No,No,M,Low,No,Yes,31-07-2017
0,657,0,0,0,51.27828281,4,No,No,P,NO,No,Yes,31-07-2017
0,NA,0,2,1,26.19947277,6,No,No,A,NO,Yes,Yes,30-09-2017
0,688,0,0,0,57.15677307,8,Yes,No,A,Low,Yes,Yes,31-01-2017
0,710,0,2,0,46.93638597,8,Yes,No,P,NO,Yes,Yes,31-12-2016
0,576,2,1,1,65.6566056,5,No,Yes,M,Low,No,No,30-09-2017
0,NA,1,1,0,39.27163526,7,No,No,M,NO,Yes,No,31-03-2017
0,620,0,1,0,41.10900987,5,No,No,M,NO,Yes,No,31-03-2017
0,NA,1,2,1,58.14535665,5,No,No,M,NO,No,Yes,31-07-2017
0,689,1,2,0,39.53699451,7,Yes,No,M,High,No,Yes,30-09-2017
0,568,2,3,1,66.93226561,4,Yes,Yes,M,High,No,No,31-05-2017
0,659,0,0,0,30.49590186,6,No,No,M,NO,Yes,No,31-01-2017
0,612,0,0,0,38.92340297,5,No,No,A,NO,No,No,31-07-2017
0,580,1,2,1,40.21114917,4,No,No,A,NO,Yes,No,30-09-2017
0,698,0,2,0,39.00873665,6,No,No,A,NO,Yes,No,31-01-2017
0,693,0,1,2,24.3766826,6,No,No,A,NO,No,Yes,30-06-2017
0,657,0,1,1,68.88247568,5,Yes,No,A,NO,Yes,Yes,30-09-2017
0,NA,1,2,1,36.76908461,6,No,Yes,M,Low,No,Yes,31-08-2017
0,647,0,1,1,41.03228086,7,Yes,Yes,A,Low,Yes,Yes,30-04-2017
0,691,1,2,1,43.75913604,6,No,No,M,Low,No,No,31-08-2017
0,594,1,3,0,39.4681442,4,No,No,M,High,No,Yes,31-08-2017
0,719,0,0,0,43.00669773,6,No,No,M,NO,Yes,Yes,30-04-2017
0,659,0,0,0,45.4920688,5,No,No,M,NO,No,Yes,28-02-2017
0,702,1,3,0,40.05161594,7,No,No,P,NO,Yes,No,31-01-2017
0,669,2,2,1,51.94596534,6,No,No,A,High,No,Yes,30-06-2017
0,676,2,2,1,44.23492721,5,No,No,P,NO,Yes,Yes,30-09-2017
0,664,0,3,1,44.47897335,6,No,No,M,NO,No,No,31-08-2017
0,634,0,0,0,20.37435795,5,No,No,M,NO,No,Yes,31-01-2017
0,654,1,3,0,31.76528901,6,No,No,P,NO,No,Yes,31-12-2016
0,629,0,3,1,59.97554578,4,No,No,A,NO,No,Yes,31-05-2017
0,676,1,1,0,34.43045271,6,No,No,M,NO,No,Yes,31-07-2017
0,724,1,3,1,40.91609063,5,No,No,M,NO,Yes,Yes,30-04-2017
0,708,0,0,0,44.01604077,8,No,No,A,NO,Yes,No,30-04-2017
0,614,1,2,0,23.43442653,5,No,No,M,NO,No,Yes,30-09-2017
0,571,1,1,1,48.31613464,5,No,No,A,Low,No,Yes,30-06-2017
0,582,2,3,2,78.29645095,5,Yes,Yes,M,High,No,Yes,30-06-2017
0,690,0,0,0,35.76714406,7,No,No,A,NO,No,Yes,30-09-2017
0,625,1,3,0,60.02683286,6,Yes,Yes,P,High,Yes,No,31-01-2017
0,670,0,0,1,29.87843913,5,No,No,A,NO,No,Yes,30-09-2017
0,670,0,0,0,35.19179598,7,No,No,P,NO,Yes,No,31-12-2016
0,575,1,3,1,58.05694212,7,Yes,No,A,High,No,Yes,28-02-2017
0,663,0,1,0,55.18739967,5,No,No,M,NO,No,Yes,31-03-2017
0,704,2,2,1,37.34491198,5,No,No,M,NO,Yes,Yes,30-09-2017
0,638,2,2,1,48.05400328,7,No,Yes,M,High,No,No,31-05-2017
0,639,1,2,0,56.11052183,6,Yes,Yes,P,High,No,Yes,28-02-2017
0,576,0,3,1,46.09328267,6,Yes,No,M,High,No,Yes,31-08-2017
0,637,1,1,1,64.57430654,4,No,No,M,NO,No,Yes,30-09-2017
0,676,2,2,0,49.82392438,5,No,No,M,NO,No,Yes,28-02-2017
0,NA,0,1,0,40.25723484,6,No,No,A,NO,Yes,Yes,30-06-2017
0,660,2,3,1,43.52343993,6,No,Yes,P,NO,No,No,31-03-2017
0,663,1,2,1,40.21968906,6,No,No,M,NO,Yes,No,31-03-2017
0,684,2,3,2,28.2037658,5,No,No,A,NO,No,Yes,31-03-2017
0,730,0,1,0,37.70457134,6,No,No,M,NO,No,No,28-02-2017
0,606,0,1,0,30.20243982,6,No,No,M,NO,No,No,31-05-2017
0,753,1,1,1,41.38733692,6,No,No,A,NO,Yes,Yes,30-04-2017
0,728,1,2,1,41.35179318,7,No,No,A,NO,Yes,No,31-12-2016
0,626,0,0,1,43.25239163,6,No,No,M,NO,No,No,30-06-2017
0,703,1,2,1,40.88747711,8,No,No,M,NO,No,Yes,30-06-2017
0,NA,2,1,0,48.74736751,7,No,No,P,NO,No,No,30-06-2017
0,635,2,3,1,39.46554685,3,No,Yes,A,NO,No,Yes,30-06-2017
0,688,1,1,1,51.68301608,6,No,No,M,NO,No,No,31-08-2017
0,601,1,2,1,35.34628246,4,No,No,P,NO,No,No,31-05-2017
0,549,0,2,1,52.07733123,5,Yes,No,M,High,No,Yes,31-07-2017
0,641,1,1,0,36.62953238,8,No,Yes,P,NO,Yes,No,31-05-2017
0,682,0,0,0,47.67486761,7,No,No,M,NO,No,Yes,31-01-2017
0,499,1,3,1,39.91250162,6,Yes,Yes,M,High,No,No,31-01-2017
0,698,0,1,1,25.95253386,7,No,No,P,NO,Yes,Yes,31-07-2017
0,672,0,1,0,66.69702614,5,Yes,Yes,A,Low,Yes,Yes,31-08-2017
0,682,0,2,1,47.70709733,6,No,No,A,NO,Yes,Yes,30-04-2017
0,677,1,2,1,67.69179808,6,No,No,M,High,No,Yes,31-08-2017
0,684,1,0,0,26.53126839,4,No,No,M,NO,No,No,30-04-2017
0,693,2,2,1,33.22039168,7,No,No,A,High,Yes,No,31-07-2017
0,692,2,2,0,39.95029757,6,No,No,M,NO,No,No,31-03-2017
0,708,0,0,0,45.4053161,6,No,No,P,NO,Yes,Yes,28-02-2017
0,701,0,1,1,43.39642794,6,No,No,M,NO,No,Yes,30-09-2017
0,662,0,0,1,40.61215252,6,No,No,A,NO,No,Yes,30-06-2017
0,686,0,0,0,27.66445368,7,No,No,M,NO,Yes,Yes,28-02-2017
0,658,1,1,1,44.80949481,6,Yes,Yes,M,Low,No,No,28-02-2017
0,NA,0,1,0,51.43374684,5,No,No,A,NO,Yes,No,31-08-2017
0,715,0,0,1,52.61203352,7,No,No,A,NO,No,Yes,30-04-2017
0,606,1,3,1,38.94486937,6,No,No,P,High,Yes,Yes,31-07-2017
0,655,1,2,1,35.1432441,6,No,No,P,Low,Yes,Yes,30-04-2017
0,614,0,0,1,36.81861561,5,No,No,M,NO,No,Yes,31-07-2017
0,653,1,3,1,54.90277978,6,No,No,M,NO,Yes,Yes,31-12-2016
0,663,0,1,1,28.99548498,6,No,No,M,NO,Yes,Yes,31-07-2017
0,750,2,1,1,30.88547073,7,No,No,A,NO,No,No,31-01-2017
0,592,0,2,1,43.98114445,5,No,No,M,Low,No,Yes,31-01-2017
0,709,0,0,0,31.69546286,7,No,No,M,NO,Yes,Yes,31-08-2017
0,605,1,2,1,25.89597155,6,No,No,A,NO,No,No,31-05-2017
0,NA,1,3,1,51.28741992,4,No,No,M,High,No,Yes,30-06-2017
0,637,1,1,1,69.15490424,5,No,No,M,NO,Yes,Yes,31-01-2017
0,554,1,3,1,33.3817891,3,No,No,M,High,No,No,31-12-2016
0,643,1,2,1,45.81285602,6,No,No,M,NO,No,No,31-01-2017
0,472,0,2,1,73.35511899,4,Yes,Yes,A,High,No,Yes,31-12-2016
0,600,0,2,1,46.1787424,7,Yes,No,M,High,No,No,30-06-2017
0,542,0,1,1,47.57699633,6,Yes,Yes,M,High,No,Yes,31-12-2016
0,NA,1,2,0,44.20944937,7,Yes,Yes,A,NO,No,Yes,30-04-2017
0,637,2,1,1,60.3183017,5,No,No,P,NO,No,No,31-07-2017
0,656,1,3,1,33.9083142,5,No,No,M,NO,Yes,Yes,30-04-2017
0,752,2,3,0,60.73612709,6,No,No,A,NO,No,Yes,31-07-2017
0,491,0,0,0,23.69093362,4,No,No,M,NO,No,Yes,28-02-2017
0,614,1,1,0,24.01292741,5,No,No,A,Low,No,No,31-12-2016
0,744,0,0,0,37.04523544,8,No,No,M,NO,Yes,Yes,31-08-2017
0,643,0,1,0,28.06462664,7,Yes,Yes,M,NO,No,Yes,30-06-2017
0,613,0,1,0,40.83225595,7,No,No,P,NO,No,Yes,31-05-2017
0,701,1,3,0,51.80622474,7,No,No,M,NO,No,Yes,31-01-2017
0,589,0,3,1,27.89463371,5,No,No,A,NO,Yes,Yes,30-04-2017
0,NA,2,1,1,63.47503653,7,No,No,A,NO,No,No,30-06-2017
0,602,1,2,0,50.57794923,4,No,No,M,Low,No,No,30-09-2017
0,651,0,2,1,67.48139575,5,No,No,P,High,Yes,Yes,31-05-2017
0,619,0,0,0,38.13634859,5,No,No,M,NO,No,Yes,31-01-2017
0,721,1,1,1,20.50877153,8,No,No,M,NO,Yes,Yes,30-09-2017
0,677,1,2,0,67.32757382,4,No,No,M,NO,No,Yes,28-02-2017
0,615,1,2,1,46.19254325,6,No,No,M,High,No,Yes,28-02-2017
0,636,0,2,1,54.8339104,4,No,No,M,NO,No,Yes,31-03-2017
