Gender,balance,income,DPD
F,145.0021215,19927.0921,37
F,344.1541116,20439.68811,43
M,985.7527395,22829.58798,10
F,1002.41925,17797.34371,8
F,1004.844323,20249.20743,29
M,483.4158516,53873.51265,49
M,1034.601162,41252.72833,39
F,854.6262002,16322.72259,46
M,796.8367297,29397.88409,28
M,535.6968565,55828.08177,34
F,1070.639261,14833.02918,13
M,0,30524.75601,53
M,1333.901206,23261.84654,39
M,1114.832181,39776.99896,76
F,793.2480916,24314.68239,31
M,433.93529,26888.08734,23
F,1004.273646,17069.52357,26
F,1112.701189,20901.21374,54
M,298.7751394,33255.83885,20
M,796.8463462,20078.78923,26
F,969.3971625,17686.562,51
M,1075.118346,47566.78403,45
F,0,16451.94239,13
F,44.65556623,26346.81193,18
F,1000.740586,14689.49468,37
M,1311.999313,26377.97395,30
F,2086.536165,17893.72137,109
M,697.0468594,38743.09318,0
M,1240.66425,30938.53745,34
F,726.7641457,16079.63675,13
M,633.5041872,40571.76652,27
F,386.156432,22527.64722,28
M,0,34701.19596,51
M,808.5935854,41222.35167,11
M,1384.392454,35499.52693,45
M,713.067544,44413.75139,26
M,590.6765328,26673.8476,24
M,294.8446533,41591.77996,16
M,208.0077062,42399.52956,47
M,220.4493279,33213.32492,41
M,773.172691,49308.16489,58
M,1248.477058,37204.07352,17
M,634.1866103,32255.98924,8
M,678.1868937,55542.96963,47
M,1252.621497,27295.51793,2
F,1297.265043,16864.43489,14
M,0,38870.4968,45
M,1190.761292,27257.12253,47
M,196.515562,44226.63177,12
M,619.5592065,33476.66786,3
M,438.6250849,41454.72128,34
M,676.0988601,38571.41375,23
M,589.914146,49945.38901,43
M,1068.14635,27859.86445,42
M,1210.416122,45113.16252,18
F,390.3564738,9114.275289,14
M,1505.707167,35786.32716,38
M,490.0559754,35895.35391,25
M,123.2860681,47467.95895,36
M,563.2864112,51720.91153,41
M,409.1603681,45055.89747,40
F,781.6803963,21342.47871,47
M,870.3027256,24263.12744,31
M,509.1560111,47444.15145,36
M,1056.662484,39255.76331,0
M,394.9902144,41574.83351,32
F,1592.004647,19982.29006,21
M,0,49250.46411,25
M,1276.403278,52215.13403,5
M,2413.319449,38540.57271,96
M,210.1232594,58413.10367,12
M,2187.224846,42205.12305,80
M,1159.841945,43385.01904,45
M,1339.603177,46442.35377,36
F,793.3474509,11495.39314,24
F,163.5033913,17545.72664,40
M,867.6294827,43091.93599,58
F,1231.025804,13363.97805,20
M,312.4154887,47118.99943,14
F,758.4480112,20936.06864,33
F,1035.823468,13959.42045,39
M,763.7352796,44125.71873,3
F,728.5435561,12475.46073,3
M,1066.296558,42247.77855,58
M,338.7252717,37017.10149,16
M,264.9424906,39317.57391,55
M,1167.325681,43337.13006,49
M,553.7428862,39653.98309,48
M,485.7928417,38281.31479,15
M,485.9448148,46447.40528,41
M,690.4383031,66807.9363,0
M,1588.526206,38014.56885,90
M,460.4301908,56002.2232,53
M,275.660215,31259.9782,34
M,336.9071196,41907.71615,24
M,307.693119,42220.85392,6
F,1431.077694,20576.77995,52
F,787.6182494,11928.55523,30
F,1660.404013,18861.15466,46
M,0,41482.70163,5
M,1744.935803,43978.11235,30
F,758.3096627,12662.126,47
M,1173.462466,48396.50483,25
M,1335.541418,53354.84921,35
F,1434.849164,17459.03127,23
M,591.066666,43869.3159,26
M,862.7765105,49444.78465,53
F,1233.250011,16076.85426,0
F,911.7867777,20928.39244,24
M,0,43066.26756,51
M,286.928184,50618.72261,33
M,377.5344919,28045.59512,59
M,811.7924885,36874.61863,12
F,1856.605596,17845.33685,13
M,607.8379922,33737.17549,10
F,2182.348954,22037.85969,100
F,1406.567671,23050.88827,25
F,662.0906031,16310.79451,5
M,777.0162482,52797.93905,20
M,0,47236.97377,2
F,769.7114996,11262.63855,52
M,970.1847021,38784.45915,24
M,537.9266975,45615.19566,17
M,768.1548836,39701.93491,21
M,1150.040923,19536.16037,3
M,902.5572891,32765.38813,19
M,442.8275798,42004.19673,11
M,100.8668444,31389.45857,9
F,904.0563158,23188.71514,11
M,1396.263723,24379.07154,35
M,1001.331745,47640.737,25
M,1631.615617,38906.95641,83
M,790.7405179,45900.29736,29
M,1097.393094,46807.08168,23
M,0,37598.86279,8
F,1262.835385,12406.99895,46
M,738.1929286,54491.14267,2
M,655.2677484,28642.58257,13
M,0,32944.99582,12
M,638.5403332,20607.4593,25
M,570.9308876,46840.72126,20
M,1056.443662,31268.737,15
M,1522.855155,35805.25597,18
M,977.3215555,35296.28141,17
M,743.5650136,28893.87601,34
M,352.0332779,38259.22409,32
M,318.2094608,48975.36743,41
F,674.8509392,15798.1346,2
M,268.9543495,55892.72711,48
F,1023.205479,17694.9656,0
M,718.1569168,42172.00521,59
M,843.2908052,41692.42221,57
M,866.729785,36452.72212,12
M,449.949322,38987.02486,59
M,459.101423,45043.6664,15
F,760.2195299,17657.98551,36
M,1160.827632,26022.95259,47
M,1317.512987,49285.54547,40
F,561.7818671,18470.28261,16
F,176.5338346,15175.58604,2
F,1059.236341,12601.47121,45
M,526.7984896,28491.4805,16
M,20.96450385,62862.75183,26
M,528.9424635,42134.27063,58
M,1561.53353,54594.84671,40
M,963.7228112,47605.76859,23
F,1227.365273,12128.14817,47
M,1209.377359,35071.31662,22
F,671.1758688,17564.95475,14
M,275.6246467,35761.3165,50
M,776.188873,34140.98039,0
F,699.303115,19789.53066,14
F,606.1251346,16957.64876,48
F,1231.212923,20000.06255,11
M,1408.438085,48012.91357,62
M,338.4954707,34332.84324,40
M,1380.48149,24856.64306,8
M,1316.42181,45806.90151,33
M,1046.182045,48752.13176,40
F,904.684255,17281.11917,54
M,1281.520648,37665.29394,55
M,0,46597.49508,2
F,501.1116447,22393.27308,54
M,1085.95015,36532.71876,33
M,351.9451074,48726.04767,9
M,1803.170259,36192.63022,110
M,666.622349,44931.93976,17
M,154.703584,33162.19321,12
M,360.0891792,44448.9158,28
M,105.4410038,35291.46335,39
M,492.4282925,25848.9885,11
F,1232.422469,24093.29644,25
M,1154.398529,20457.22078,53
F,1113.326964,14579.65698,26
F,699.6980374,22590.66798,17
F,1001.785683,24771.72694,11
F,1217.226947,16449.999,24
M,1156.933998,45325.34097,36
F,1637.450714,18766.85518,52
M,824.2414326,53320.28294,48
M,662.3428972,49885.01912,22
M,617.6407642,37604.93356,5
M,271.4519112,34863.1042,13
F,688.1812417,18755.95323,41
M,797.7091656,39677.69721,10
M,464.4043311,53215.93158,41
F,976.2022175,23191.7707,45
M,1430.766147,45672.51997,40
F,1208.144482,17721.29366,13
M,0,41960.1745,30
F,402.3587995,15256.48418,49
F,824.5143779,15309.27621,43
F,1060.878824,11041.3315,56
M,310.4959193,47427.32909,7
M,691.4184986,40232.65666,44
M,23.15226669,42016.89909,45
F,913.2761576,20446.203,2
M,970.8164382,35835.35508,46
M,1148.447538,39662.12241,41
M,1638.687046,38441.15803,2
F,0,19134.44475,25
F,1448.950207,28273.83539,54
F,1286.839756,17464.99353,31
M,762.0735996,48268.59139,9
M,977.5765275,51074.21274,6
M,368.7680524,45647.29761,36
M,267.9593388,46134.62266,31
F,503.1563883,18728.29694,20
M,0,48523.33555,52
M,282.6028771,56118.3224,57
M,748.0570433,47775.18082,13
M,999.6540136,27564.68871,10
M,494.660496,47035.75468,22
M,1022.682388,22588.55547,45
F,1135.217871,19062.59687,46
M,707.8023303,40140.80045,39
F,1954.321689,17137.47372,94
F,1282.350409,7230.030471,51
M,808.6169215,23519.67255,2
F,1219.933751,21765.38212,49
M,481.8804217,44137.0795,31
M,409.4117491,53624.45775,40
M,1157.277347,31369.49194,33
M,1424.93289,27668.95224,88
M,0,58825.61513,54
M,687.0691307,34434.21823,5
M,1435.662933,31507.08928,18
M,188.544102,49697.23179,17
M,1084.387499,34558.61578,13
M,644.6185908,37452.06721,17
M,1345.563131,38602.11298,53
F,733.7194635,27165.47998,37
F,744.1780148,20773.6274,6
M,0,29542.0254,20
F,1395.961882,23717.85111,10
M,1920.242332,57242.98341,82
M,538.4132679,40773.94146,57
F,385.6982623,18352.43625,47
F,1350.757577,19692.91878,38
M,1567.763856,39201.24186,17
M,753.6868883,42230.64777,39
M,72.37195337,28717.94062,44
F,675.0360244,21115.79312,40
F,980.16435,13713.50223,15
F,910.3836047,19163.80699,43
F,1262.884299,14340.50794,48
M,621.3127192,39372.07719,55
M,643.4026386,50208.82372,31
F,728.2592917,13438.98556,21
M,459.2602277,59731.28878,57
M,289.6166642,49066.83365,5
F,784.7466141,11642.92229,17
F,712.5947732,18441.02612,3
M,1096.003601,52030.9726,42
F,435.4855311,19899.75457,21
M,688.0224701,29019.81789,47
M,599.4283586,36654.64817,0
M,68.75629448,45811.74294,25
F,765.1369986,14290.26763,31
M,1273.124571,57688.56805,25
M,1078.621061,46060.08477,34
M,1677.348956,44972.70986,21
M,531.7561839,42365.07367,25
F,631.1726124,11075.89406,52
M,1081.478534,34072.64381,0
M,368.5153456,60953.82479,47
M,343.7269991,38054.5554,1
M,1715.282689,60137.63368,24
M,450.3355798,20080.10212,8
M,740.5807734,20717.54444,42
M,0,26237.47434,3
M,475.8690387,35621.69112,30
F,1383.745059,14633.98588,15
F,406.4823849,22708.90108,11
M,857.2615657,34406.61082,28
F,1637.235201,16751.16975,31
M,1094.315872,34854.34239,12
M,1213.127074,47848.0479,37
F,1074.746406,22729.30865,52
F,1010.212633,13469.86665,5
M,416.1282864,21960.62456,53
F,675.8413465,17801.47436,33
M,0,36338.8485,41
M,867.3041732,29541.04315,8
M,843.9073034,23956.51937,1
M,766.43043,39078.797,42
M,1286.537233,46337.12389,59
M,1142.935154,34401.66711,8
F,925.4112876,15120.33562,0
F,1110.453823,14965.43739,3
F,938.6059755,24392.10404,56
M,321.0397429,37026.58716,34
M,943.3876407,39415.59565,53
M,511.5987702,54002.51166,59
M,743.8495986,24303.46763,24
M,1089.577061,46890.2154,21
M,0,46275.36347,11
M,0,31511.65746,2
M,1282.321247,37437.71096,44
M,1373.796792,36888.92841,12
M,1228.3343,43577.66949,13
M,1536.788312,34734.86388,29
M,735.4704341,53312.53053,50
F,1142.427605,26114.40315,13
M,1490.715076,36417.40004,55
M,880.0328325,60203.88156,48
M,2.84301484,39923.8193,36
F,2066.695603,10470.636,87
M,2343.797513,51095.29393,106
M,929.7454817,36071.52426,1
F,764.6277907,26188.0695,49
M,504.6044952,31870.01829,21
M,685.2069414,40555.79988,45
M,473.027458,43016.86073,34
M,1302.553499,32235.05245,14
M,435.0041342,30828.86039,56
M,601.8385009,37697.37005,53
M,456.7636577,50160.6337,22
M,1065.042918,37747.10405,29
M,1153.331896,37936.08708,37
M,59.63300148,35709.73846,49
F,1106.430674,16960.69412,12
F,1106.453525,14840.93813,17
F,385.430994,21619.66341,21
M,0,45025.51165,46
M,727.957482,53606.97314,40
M,1028.777609,36276.08514,38
F,1035.916689,10607.90614,59
M,974.5977187,25316.85875,36
M,772.8092199,39944.6072,3
M,1014.973979,41993.64061,57
F,0,10276.25611,40
F,1403.789341,22893.96052,24
M,580.4233413,25926.23509,40
M,499.5507444,45954.67124,43
F,748.2362054,11613.22295,37
M,568.0939695,31392.06695,38
M,1366.725774,35425.51208,55
M,511.6788941,32693.85088,42
F,678.2178753,19979.69399,4
F,1692.42056,7761.342904,42
M,631.8045979,32752.51926,10
M,585.0500546,34297.56527,36
M,1173.490792,44134.74487,9
M,544.2374276,43306.62114,8
F,1985.321739,22248.40266,80
M,1011.060904,38001.7121,38
M,1231.214517,48156.35756,16
M,875.842483,45524.5322,31
M,1516.065384,59194.23921,22
M,563.1212611,30226.48272,58
F,1244.566927,21717.47587,32
F,1215.643468,16403.68576,9
M,1077.747127,30133.25763,20
F,1393.916368,16658.48308,56
M,803.5700674,45353.97068,36
M,916.7492378,58469.93356,9
M,147.0493336,52074.5107,38
M,734.4727806,46805.55302,53
F,996.205915,13647.53574,15
M,1883.200207,47438.25571,3
M,1271.115698,40578.31619,48
M,173.7334181,32480.53398,52
M,1004.187665,37132.65721,5
F,2033.362496,18549.74539,29
M,269.3578618,40883.18547,48
M,441.701436,44227.91027,4
M,1471.608629,61385.59987,14
F,1133.822004,16602.02802,1
M,843.3526611,51736.91025,22
M,250.4683325,42309.08282,7
M,1569.728273,30604.28645,40
F,995.3471118,11690.74126,46
M,1572.34559,37895.17307,106
M,1570.416179,49501.81038,19
M,645.931623,39695.62726,57
M,1001.853011,32748.63094,28
F,905.2312955,15699.89846,32
F,859.3796898,19287.5037,13
M,1670.850285,54442.2662,9
M,391.2566277,33651.40556,50
M,670.0082484,35919.79677,40
M,1036.053835,44869.46019,56
M,481.9894913,19240.31429,49
F,542.7692556,17664.88143,57
F,887.2889243,17409.03112,29
F,1465.849554,17678.73631,18
F,1545.63746,13959.99367,45
M,262.7913362,28974.75055,56
F,793.7963758,21172.40412,19
M,1192.766158,45902.50755,0
F,1120.320878,29045.4068,27
F,514.1994978,21482.03481,24
M,710.7604275,53050.48538,45
M,1176.243271,27956.7829,42
M,1805.559588,40119.78783,78
M,124.8284595,39478.30007,4
M,1056.993239,45489.89668,35
F,904.9946707,19108.74233,37
M,1402.120138,41275.64547,7
M,7.069530292,48711.63749,36
F,733.7833904,16124.35425,6
M,612.960653,43392.88709,40
M,998.704699,46697.77777,41
M,1078.457001,33001.12651,25
M,638.4763864,53034.55233,23
F,890.0481045,15156.91913,10
M,815.6821325,53817.27975,21
M,1276.98265,40611.34869,47
M,671.1857708,44120.64174,39
M,818.2843466,48490.81219,16
M,1371.330899,35820.62983,17
M,897.4957561,47816.41161,59
F,699.6964224,17318.88187,15
M,848.9407381,35534.98389,29
M,0,27297.90952,39
F,1660.861064,13694.85645,12
M,1475.503847,44769.12214,10
M,0,22431.45354,47
M,1186.964356,33439.8364,17
M,844.4038026,36854.63634,34
F,1540.308824,15241.01588,52
M,679.7075809,29534.82146,48
M,1650.578,31514.25965,65
F,614.7838595,18487.23371,0
M,1379.678044,31766.2936,7
F,770.1055385,15284.71993,29
M,1209.540282,40805.77763,32
F,1380.969819,13633.43347,51
M,1349.106443,28340.43736,10
F,1051.393853,23520.426,36
F,428.4258221,15446.95803,49
M,1714.18603,52779.08882,28
F,1647.801283,15392.21298,32
M,482.9758188,47924.67664,56
M,2124.671313,44520.0001,119
M,297.8382216,34549.46263,17
M,1201.348042,35858.40429,0
M,811.2419476,26448.3285,7
M,0,36201.53887,24
M,585.8041768,30143.32851,36
M,511.321855,38510.16091,19
M,1249.194174,45586.89022,31
M,48.96555026,27069.73978,25
M,863.5747099,32889.38396,52
M,1579.359465,50216.57163,35
M,800.6093328,50324.55493,51
F,1356.534691,19480.54377,13
F,1704.578529,16887.40514,72
F,528.5856887,19621.62922,25
F,1390.507666,15885.51078,18
F,333.5411962,27321.55783,0
M,1569.556299,36306.01944,51
M,1509.780887,43650.41851,0
M,961.2415545,31647.28748,25
M,1443.507447,47205.34866,8
M,0,37605.37939,31
M,895.3959518,48939.73566,49
M,1355.866843,45537.95492,59
F,960.1139856,24326.06027,9
M,1164.4764,36997.71898,25
M,535.1829158,37042.76649,28
F,1424.772927,21852.92988,6
M,773.1724915,50069.20882,19
M,685.1925696,33185.01044,27
M,343.7688061,51626.13569,19
F,1513.541568,23556.6905,12
M,415.0036341,37859.31446,18
M,1034.36018,25111.21255,50
M,1115.896008,21646.30595,54
F,748.7464309,17440.62655,14
M,291.4087289,54408.78898,28
F,453.9297986,12665.307,25
M,889.565857,49941.08863,44
M,345.1906244,48111.44622,9
M,393.828578,28362.62463,42
F,991.0939963,16842.43614,34
M,4.466457821,45157.90962,29
M,660.0589187,39163.32727,22
F,1168.868403,18113.34377,9
M,528.8673882,38881.47626,33
M,89.33404767,36515.98159,22
F,196.7767287,15858.3533,38
M,1637.347759,37676.66312,39
M,574.9553577,33517.21103,16
M,969.134944,29705.04132,20
F,1049.241311,23332.48384,10
M,772.5312697,23222.73977,53
M,1304.068285,26219.32314,7
M,875.8752694,37160.9608,10
M,587.0745299,34975.97647,53
F,495.136133,15519.48512,10
M,131.6339983,42028.0086,13
M,1333.182128,19396.03188,30
M,1819.249095,49621.05617,103
M,953.8160755,45281.36985,32
M,327.0385825,51348.93727,7
M,989.63631,27318.94371,53
M,1109.221483,56680.13753,7
F,0,9321.463734,7
F,635.394658,18344.07546,58
M,100.021825,48377.64128,57
M,264.9680541,36842.82266,6
M,465.8456638,52714.08886,8
M,1227.2618,49697.04618,0
M,1378.677643,30862.99636,32
M,715.6567217,23266.13569,21
F,0,21719.45483,28
M,1335.230281,43660.39171,54
M,1576.903647,35117.80535,47
F,1232.590353,22108.58037,24
M,1613.714114,47151.60976,5
M,763.7431661,59856.79667,56
M,741.430159,32951.17936,42
M,325.5865499,45809.98424,26
M,1797.767019,47068.72461,72
M,899.9027004,47093.73838,24
M,1605.214586,26149.14822,68
M,0,42879.39694,54
M,886.6890235,50507.93081,37
M,1008.290635,30801.08975,42
F,1034.504453,19105.62822,41
F,1125.734507,23410.09941,51
F,1070.950734,12707.58041,53
M,920.4084978,40536.64248,1
F,734.7331649,10816.94977,57
M,1701.688487,38567.20471,5
M,1453.316173,29830.05674,13
M,294.0243461,49988.14731,13
M,1302.479132,43154.39293,9
M,1135.187984,47075.0323,37
M,1123.633139,17292.30317,10
F,483.1097993,15067.31371,17
M,1669.502687,30259.25637,54
F,1051.376889,13271.46469,35
F,778.3409168,23737.26676,47
M,37.99084851,43787.7819,40
M,599.8796698,51733.82517,55
F,1037.642867,22889.48898,46
M,1187.463608,37092.59041,33
M,1287.205895,37135.36394,47
M,599.3803801,58909.34426,41
M,278.0784558,33811.66921,18
M,536.7008086,35786.51482,20
M,626.5147862,55155.07786,10
M,0,54298.85961,24
M,885.5100067,42683.47973,17
F,1314.841724,15965.41501,14
M,580.164721,31879.13893,30
M,1144.530511,40998.92734,0
M,0,55435.43055,22
M,321.3085814,33136.33648,23
M,776.3958736,49705.81618,5
M,519.3086916,42861.93266,24
M,892.2810718,40492.10058,22
F,945.0549545,21095.53818,4
M,840.2368475,24801.36811,43
M,660.5336718,31480.04082,32
M,213.010074,38950.60007,1
M,506.8241417,50493.09526,4
M,884.6606716,35324.02022,42
F,296.462756,20138.24699,41
F,700.0753377,14828.55059,56
M,927.468685,44308.28232,31
F,1172.273498,22792.62169,25
M,841.5262496,40239.6774,38
M,49.6823973,47026.03855,5
F,903.9166521,20246.39323,19
M,600.1827009,50578.05423,58
F,1749.122184,21359.13155,16
F,1893.023004,16853.32957,73
F,1636.519725,17533.3422,44
F,1533.911936,16453.88308,52
F,1523.722571,15708.95773,5
F,1156.6202,11102.56815,20
F,2168.453196,24648.97992,105
M,456.8307381,39629.58084,25
M,1616.168586,39654.61886,17
F,1311.860099,15565.1977,59
F,437.0682956,21638.94784,18
M,683.1146156,31615.36555,18
F,1327.282439,15819.35932,48
M,797.6309421,54042.36225,17
M,635.7076076,26084.69605,57
F,1312.88532,16221.20289,5
F,944.8328467,23323.82273,44
M,1838.871369,32129.33982,75
M,267.3723188,41183.65749,11
F,723.5404147,28289.23591,17
M,610.0521709,35855.38793,35
M,1861.317697,46653.58874,42
M,0,34882.22855,12
M,1577.972544,50430.23981,43
F,954.1503905,15969.81997,58
M,204.3961996,38979.62388,40
F,1109.468217,21663.13247,28
M,771.2248776,47146.43951,6
M,376.350444,32168.44216,45
F,1523.880095,19342.98352,45
F,1178.211737,12077.01326,54
F,1457.575381,19668.15776,15
F,1292.447316,8231.037423,40
M,1233.502222,23031.60089,37
M,542.1405751,22394.1911,52
M,1381.819269,48394.28962,12
M,1157.768113,49960.76521,38
M,744.4938745,24506.6782,46
M,1387.490549,40993.59534,5
M,1434.127716,47311.53042,111
M,1483.536563,34156.3742,50
M,1340.893192,31959.9656,57
M,972.0944016,26231.14591,39
M,1511.879387,36381.23765,4
F,1111.997722,20549.62035,33
F,1555.563352,15957.32883,48
M,1727.365146,41707.4773,42
M,25.7358489,49089.60408,20
F,1895.334933,16394.50811,74
F,417.478257,17787.94782,29
M,247.1990572,37377.35782,38
M,91.38769809,44091.876,56
F,617.089796,22801.66397,9
F,793.3337851,10487.93018,33
F,1035.720966,20393.27002,58
M,826.9817504,35426.1808,42
M,1734.451564,31578.00495,9
M,1069.62206,40299.31991,32
M,626.8384282,41334.18353,4
M,932.0569663,45505.30722,11
M,1551.027731,31768.03061,45
F,315.0902684,22551.89125,32
M,1059.351605,41179.01002,12
M,976.7040479,59291.72257,27
F,562.5589369,11524.81035,7
F,310.0202771,16382.15293,27
M,936.944765,40240.49711,30
